2026-07-23 23:54:31,254 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 21:56:12,013 | DELETE http://testserver/urls/TijCZn | UA: testclient | IP: testclient
2026-07-30 21:56:12,194 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 21:56:12,364 | GET http://testserver/redirect?code=KlNo2p&password=secret1 | UA: testclient | IP: testclient
2026-07-30 21:56:12,533 | GET http://testserver/redirect?code=KlNo2p&password=wrongpass | UA: testclient | IP: testclient
2026-07-30 22:00:20,489 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,493 | GET http://testserver/redirect?code=KgBJjt | UA: testclient | IP: testclient
2026-07-30 22:00:20,499 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,502 | DELETE http://testserver/urls/4Bjtqy | UA: testclient | IP: testclient
2026-07-30 22:00:20,504 | GET http://testserver/redirect?code=4Bjtqy | UA: testclient | IP: testclient
2026-07-30 22:00:20,507 | DELETE http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-30 22:00:20,509 | GET http://testserver/redirect?code=nonexistent123 | UA: testclient | IP: testclient
2026-07-30 22:00:20,514 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,517 | GET http://testserver/redirect?code=9oeWkB | UA: testclient | IP: testclient
2026-07-30 22:00:20,519 | GET http://testserver/redirect?code=9oeWkB | UA: testclient | IP: testclient
2026-07-30 22:00:20,523 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,526 | GET http://testserver/redirect?code=JW0Hb7 | UA: testclient | IP: testclient
2026-07-30 22:00:20,530 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,533 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,536 | GET http://testserver/redirect?code=rnIGi9 | UA: testclient | IP: testclient
2026-07-30 22:00:20,538 | GET http://testserver/redirect?code=CQ3ULk | UA: testclient | IP: testclient
2026-07-30 22:00:20,540 | GET http://testserver/redirect?code=rnIGi9 | UA: testclient | IP: testclient
2026-07-30 22:00:20,544 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,547 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,552 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,554 | DELETE http://testserver/urls/8MF3br | UA: testclient | IP: testclient
2026-07-30 22:00:20,556 | GET http://testserver/redirect?code=8MF3br | UA: testclient | IP: testclient
2026-07-30 22:00:20,559 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,564 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,567 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,571 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,573 | DELETE http://testserver/urls/nNIJ7L | UA: testclient | IP: testclient
2026-07-30 22:00:20,575 | GET http://testserver/redirect?code=nNIJ7L | UA: testclient | IP: testclient
2026-07-30 22:00:20,579 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,582 | DELETE http://testserver/urls/fYdulb | UA: testclient | IP: testclient
2026-07-30 22:00:20,584 | GET http://testserver/redirect?code=fYdulb | UA: testclient | IP: testclient
2026-07-30 22:00:20,588 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,589 | DELETE http://testserver/urls/r60Y3L | UA: testclient | IP: testclient
2026-07-30 22:00:20,593 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,596 | DELETE http://testserver/urls/G2J0nE | UA: testclient | IP: testclient
2026-07-30 22:00:20,600 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,602 | GET http://testserver/redirect?code=Pk9Mrm | UA: testclient | IP: testclient
2026-07-30 22:00:20,606 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,609 | GET http://testserver/redirect?code=yY4raH | UA: testclient | IP: testclient
2026-07-30 22:00:20,613 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,615 | GET http://testserver/redirect?code=xN8pRm | UA: testclient | IP: testclient
2026-07-30 22:00:20,618 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,663 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,718 | GET http://testserver/redirect?code=ZDl7DI | UA: testclient | IP: testclient
2026-07-30 22:00:20,724 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,729 | GET http://testserver/redirect?code=my-article-d88fe4a6 | UA: testclient | IP: testclient
2026-07-30 22:00:20,739 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,745 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,751 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,756 | DELETE http://testserver/urls/dead-d4b54b60 | UA: testclient | IP: testclient
2026-07-30 22:00:20,760 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,766 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,774 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,777 | GET http://testserver/redirect?code=iBLEH9 | UA: testclient | IP: testclient
2026-07-30 22:00:20,779 | GET http://testserver/redirect?code=GjK0JH | UA: testclient | IP: testclient
2026-07-30 22:00:20,782 | GET http://testserver/redirect?code=Ep5O0O | UA: testclient | IP: testclient
2026-07-30 22:00:20,786 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,790 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,793 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,797 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,800 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,805 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,807 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,808 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,812 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,816 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-30 22:00:20,820 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,824 | PUT http://testserver/urls/68sH59 | UA: testclient | IP: testclient
2026-07-30 22:00:20,826 | GET http://testserver/redirect?code=68sH59 | UA: testclient | IP: testclient
2026-07-30 22:00:20,830 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,834 | PUT http://testserver/urls/BQwnRF | UA: testclient | IP: testclient
2026-07-30 22:00:20,838 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,841 | PUT http://testserver/urls/zbci7F | UA: testclient | IP: testclient
2026-07-30 22:00:20,843 | GET http://testserver/redirect?code=zbci7F | UA: testclient | IP: testclient
2026-07-30 22:00:20,847 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,849 | GET http://testserver/redirect?code=pFOw48 | UA: testclient | IP: testclient
2026-07-30 22:00:20,852 | PUT http://testserver/urls/pFOw48 | UA: testclient | IP: testclient
2026-07-30 22:00:20,854 | GET http://testserver/redirect?code=pFOw48 | UA: testclient | IP: testclient
2026-07-30 22:00:20,858 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,862 | PUT http://testserver/urls/0BSYib | UA: testclient | IP: testclient
2026-07-30 22:00:20,865 | GET http://testserver/redirect?code=0BSYib | UA: testclient | IP: testclient
2026-07-30 22:00:20,869 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,871 | PUT http://testserver/urls/Mxm9Gu | UA: testclient | IP: testclient
2026-07-30 22:00:20,875 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,876 | PUT http://testserver/urls/Qws8vp | UA: testclient | IP: testclient
2026-07-30 22:00:20,879 | PUT http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-30 22:00:20,883 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,886 | DELETE http://testserver/urls/vw7jWq | UA: testclient | IP: testclient
2026-07-30 22:00:20,888 | PUT http://testserver/urls/vw7jWq | UA: testclient | IP: testclient
2026-07-30 22:00:20,892 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,894 | PUT http://testserver/urls/gpO2Lo | UA: testclient | IP: testclient
2026-07-30 22:00:20,898 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,900 | GET http://testserver/redirect?code=SxB3dZ | UA: testclient | IP: testclient
2026-07-30 22:00:20,903 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,907 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:20,909 | PUT http://testserver/urls/EGihG8 | UA: testclient | IP: testclient
2026-07-30 22:00:20,913 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:21,087 | PUT http://testserver/urls/DxcBWt | UA: testclient | IP: testclient
2026-07-30 22:00:21,089 | GET http://testserver/redirect?code=DxcBWt | UA: testclient | IP: testclient
2026-07-30 22:00:21,265 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:21,437 | GET http://testserver/redirect?code=riWNB3&password=secret1 | UA: testclient | IP: testclient
2026-07-30 22:00:21,615 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:21,786 | GET http://testserver/redirect?code=sHe4ZS&password=wrongpass | UA: testclient | IP: testclient
2026-07-30 22:00:21,959 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:21,962 | DELETE http://testserver/urls/iOtfDF | UA: testclient | IP: testclient
2026-07-30 22:00:21,963 | GET http://testserver/redirect?code=iOtfDF | UA: testclient | IP: testclient
2026-07-30 22:00:22,138 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,141 | GET http://testserver/redirect?code=86xFdJ | UA: testclient | IP: testclient
2026-07-30 22:00:22,145 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,148 | GET http://testserver/redirect?code=6ledIt | UA: testclient | IP: testclient
2026-07-30 22:00:22,322 | PUT http://testserver/urls/6ledIt | UA: testclient | IP: testclient
2026-07-30 22:00:22,324 | GET http://testserver/redirect?code=6ledIt | UA: testclient | IP: testclient
2026-07-30 22:00:22,497 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,500 | GET http://testserver/redirect?code=Smbafq | UA: testclient | IP: testclient
2026-07-30 22:00:22,503 | PUT http://testserver/urls/Smbafq | UA: testclient | IP: testclient
2026-07-30 22:00:22,505 | GET http://testserver/redirect?code=Smbafq | UA: testclient | IP: testclient
2026-07-30 22:00:22,507 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,510 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,512 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,514 | GET http://testserver/redirect | UA: testclient | IP: testclient
2026-07-30 22:00:22,517 | GET http://testserver/redirect?code= | UA: testclient | IP: testclient
2026-07-30 22:00:22,522 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,525 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,527 | GET http://testserver/redirect?code=2dQAVl | UA: testclient | IP: testclient
2026-07-30 22:00:22,529 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,533 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,536 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,545 | GET http://testserver/urls?size=1000 | UA: testclient | IP: testclient
2026-07-30 22:00:22,718 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,721 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,725 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,728 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,731 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,734 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,737 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,740 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-30 22:00:22,744 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,747 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,750 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,753 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,756 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,759 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-30 22:00:22,763 | GET http://testserver/urls?page=2&size=2 | UA: testclient | IP: testclient
2026-07-30 22:00:22,767 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,770 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,773 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,776 | GET http://testserver/urls?page=1&size=1 | UA: testclient | IP: testclient
2026-07-30 22:00:22,779 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,782 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-30 22:00:22,784 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-30 22:00:22,786 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-30 22:00:22,788 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-30 22:00:22,791 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-30 22:00:22,795 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,797 | GET http://testserver/redirect?code=dRVksm | UA: testclient | IP: testclient
2026-07-30 22:00:22,801 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,803 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 22:00:22,805 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,807 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,810 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,812 | DELETE http://testserver/urls/this-code-does-not-exist-at-all | UA: testclient | IP: testclient
2026-07-30 22:00:22,814 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,818 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,821 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,822 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,825 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-30 22:00:22,827 | GET http://testserver/urls | UA: testclient | IP: testclient
